10	-0.0175405	0.101343	-0.0338041	0.13082	0.1	0.0051352	0.00855697	541641
10.1	-0.00726969	0.103071	-0.0202258	0.139355	0.1	0.00531179	0.00970995	552252
10.2	0.00287873	0.0989603	-0.00620948	0.139612	0.1	0.00489657	0.00974577	556029
10.3	0.0123452	0.0895422	0.00743387	0.132002	0.1	0.0040089	0.00871229	567599
10.4	0.0206363	0.0756058	0.0199566	0.117373	0.1	0.00285812	0.00688819	573028
10.5	0.0273488	0.0581489	0.0307143	0.0969269	0.1	0.00169065	0.00469741	576727
10.6	0.0321869	0.0383182	0.0391966	0.0721254	0.1	0.000734143	0.00260103	584246
10.7	0.0349743	0.0173426	0.045048	0.0445853	0.1	0.000150383	0.000993926	587333
10.8	0.0356586	-0.00353972	0.0480782	0.015981	0.1	6.26479e-06	0.000127697	590021
10.9	0.0343087	-0.0231543	0.0482635	-0.0120469	0.1	0.00026806	7.25634e-05	602206
11	0.031105	-0.0404581	0.0457391	-0.037973	0.1	0.000818429	0.000720976	605481
11.1	0.0263229	-0.0545958	0.0407838	-0.0604605	0.1	0.00149035	0.00182774	615569
11.2	0.0203126	-0.0649392	0.0337982	-0.0784237	0.1	0.00210855	0.00307514	618445
11.3	0.0134744	-0.0711098	0.0252764	-0.0910791	0.1	0.0025283	0.0041477	621339
11.4	0.00623412	-0.0729834	0.0157746	-0.0979789	0.1	0.00266329	0.00479993	630422
11.5	-0.000982765	-0.0706805	0.00587612	-0.0990249	0.1	0.00249787	0.00490297	635624
11.6	-0.00777403	-0.0645455	-0.00384296	-0.0944584	0.1	0.00208306	0.0044612	638555
11.7	-0.0137818	-0.0551153	-0.0128465	-0.0848287	0.1	0.00151885	0.00359795	641388
11.8	-0.0187102	-0.0430824	-0.0206666	-0.0709432	0.1	0.000928048	0.00251647	651595
11.9	-0.0223383	-0.02925	-0.0269266	-0.0538047	0.1	0.000427782	0.00144747	654408
12	-0.0245291	-0.0144836	-0.0313567	-0.0345423	0.1	0.000104887	0.000596586	657176
12.1	-0.0252331	0.000340647	-0.0338038	-0.0143415	0.1	5.80201e-08	0.00010284	669399
12.2	-0.024487	0.014386	-0.034233	0.00562349	0.1	0.000103478	1.58118e-05	675859
12.3	-0.022407	0.0269023	-0.0327238	0.0242521	0.1	0.000361867	0.000294082	682750
12.4	-0.0191785	0.037265	-0.0294597	0.0405724	0.1	0.00069434	0.000823061	688159
12.5	-0.0150417	0.0450044	-0.024713	0.0537884	0.1	0.0010127	0.0014466	690857
12.6	-0.0102752	0.0498236	-0.0188252	0.063316	0.1	0.0012412	0.00200446	699346
12.7	-0.0051784	0.0516052	-0.0121846	0.0688068	0.1	0.00133155	0.00236719	702475
12.8	-5.36268e-05	0.0504073	-0.00520211	0.0701577	0.1	0.00127045	0.00246105	705354
12.9	0.00481094	0.0464505	0.00171321	0.0675049	0.1	0.00107883	0.00227845	716315
13	0.00915646	0.0400972	0.00817706	0.0612043	0.1	0.000803891	0.00187298	722068
13.1	0.0127663	0.0318244	0.0138504	0.0517989	0.1	0.000506395	0.00134156	724730
13.2	0.015476	0.0221924	0.0184562	0.0399776	0.1	0.000246252	0.000799102	734422
13.3	0.0171798	0.0118099	0.0217916	0.0265274	0.1	6.97373e-05	0.000351852	737812
13.4	0.0178337	0.00129726	0.0237353	0.0122849	0.1	8.41439e-07	7.54589e-05	741581
13.5	0.0174548	-0.00874896	0.0242501	-0.00191349	0.1	3.82722e-05	1.83072e-06	752986
13.6	0.0161175	-0.0177887	0.0233805	-0.0152766	0.1	0.000158219	0.000116688	793924
13.7	0.0139459	-0.0253664	0.0212462	-0.0271002	0.1	0.000321728	0.000367209	800168
13.8	0.0111047	-0.0311327	0.0180314	-0.0368009	0.1	0.000484623	0.000677152	803007
13.9	0.00778756	-0.0348582	0.0139715	-0.0439434	0.1	0.000607548	0.00096551	808461
14	0.00420469	-0.03644	0.0093372	-0.0482575	0.1	0.000663935	0.00116439	812677
14.1	0.000570419	-0.0359001	0.00441771	-0.0496457	0.1	0.00064441	0.00123235	819154
14.2	-0.00290915	-0.0333782	-0.000496635	-0.0481801	0.1	0.000557052	0.00116066	822920
14.3	-0.00604715	-0.0291169	-0.00513068	-0.0440899	0.1	0.000423897	0.000971959	826250
14.4	-0.0086854	-0.0234437	-0.00923917	-0.0377398	0.1	0.000274804	0.000712148	832761
14.5	-0.0107018	-0.0167482	-0.012619	-0.0296027	0.1	0.000140252	0.000438159	835690
14.6	-0.0120152	-0.00945771	-0.0151184	-0.0202264	0.1	4.47241e-05	0.000204553	838539
14.7	-0.0125881	-0.00201112	-0.0166426	-0.0101997	0.1	2.0223e-06	5.20167e-05	850731
14.8	-0.0124264	0.00516604	-0.0171565	-0.000116979	0.1	1.3344e-05	6.84205e-09	854217
14.9	-0.0115769	0.0116851	-0.0166831	0.00945479	0.1	6.82713e-05	4.46965e-05	857171
15	-0.0101225	0.0172145	-0.0152996	0.0180062	0.1	0.000148169	0.000162112	863729
15.1	-0.00817574	0.0214951	-0.0131302	0.0251107	0.1	0.000231019	0.000315274	866502
15.2	-0.00587105	0.0243515	-0.0103366	0.0304444	0.1	0.000296498	0.000463429	869660
15.3	-0.0033559	0.0256972	-0.00710742	0.0337988	0.1	0.000330172	0.000571179	876714
15.4	-0.000781981	0.0255346	-0.00364586	0.0350873	0.1	0.000326007	0.00061556	887159
15.5	0.00170355	0.0239504	-0.000157816	0.0343437	0.1	0.000286811	0.000589745	890118
15.6	0.00396603	0.0211063	0.00315991	0.0317141	0.1	0.000222738	0.000502891	900092
15.7	0.00589022	0.0172261	0.00613019	0.0274429	0.1	0.000148369	0.000376556	902932
15.8	0.0073857	0.0125801	0.0086045	0.0218541	0.1	7.91297e-05	0.0002388	905793
15.9	0.00839069	0.00746779	0.0104697	0.0153285	0.1	2.7884e-05	0.000117481	916841
16	0.00887406	0.00219944	0.0116528	0.00827979	0.1	2.41876e-06	3.42775e-05	923439
16.1	0.00883551	-0.00292172	0.0121223	0.00112946	0.1	4.26822e-06	6.37843e-07	927661
16.2	0.00830398	-0.0076162	0.0118888	-0.00571701	0.1	2.90033e-05	1.63421e-05	935890
16.3	0.00733459	-0.0116428	0.0110014	-0.0118919	0.1	6.77779e-05	7.07089e-05	938751
16.4	0.00600412	-0.0148103	0.00954327	-0.0170839	0.1	0.000109673	0.00014593	941590
16.5	0.00440567	-0.0169855	0.00762546	-0.0210525	0.1	0.000144253	0.000221605	952483
16.6	0.00264254	-0.0180974	0.00537896	-0.0236381	0.1	0.000163758	0.000279381	955330
16.7	0.000821944	-0.0181386	0.0029465	-0.0247667	0.1	0.000164504	0.000306696	965821
16.8	-0.00095119	-0.0171618	0.000473886	-0.0244499	0.1	0.000147263	0.000298898	973208
16.9	-0.00257999	-0.0152739	-0.00189828	-0.0227795	0.1	0.000116646	0.000259454	979982
17	-0.00398065	-0.0126275	-0.00404228	-0.0199189	0.1	7.97266e-05	0.000198382	988534
17.1	-0.00508641	-0.00940958	-0.00584973	-0.0160895	0.1	4.42701e-05	0.000129436	991413
17.2	-0.00585049	-0.00582976	-0.00723667	-0.0115556	0.1	1.69931e-05	6.67663e-05	998093
17.3	-0.00624761	-0.00210713	-0.00814704	-0.00660742	0.1	2.22e-06	2.1829e-05	1001123
17.4	-0.00627437	0.00154242	-0.00855431	-0.00154329	0.1	1.18953e-06	1.19087e-06	1006858
17.5	-0.00594828	0.00491816	-0.00846151	0.00334725	0.1	1.20942e-05	5.60204e-06	1012946
17.6	-0.00530574	0.00784501	-0.00789952	0.00779923	0.1	3.07721e-05	3.0414e-05	1022484
17.7	-0.00439899	0.0101821	-0.0069239	0.0115858	0.1	5.18371e-05	6.71157e-05	1025403
17.8	-0.00329239	0.0118287	-0.00561053	0.0145291	0.1	6.99588e-05	0.000105547	1035559
17.9	-0.00205821	0.0127281	-0.00405031	0.0165073	0.1	8.10028e-05	0.000136246	1039610
18	-0.000772116	0.0128685	-0.00234333	0.0174593	0.1	8.27988e-05	0.000152414	1052718
18.1	0.000491178	0.0122808	-0.000592744	0.0173844	0.1	7.54091e-05	0.000151108	1056691
18.2	0.00166209	0.0110355	0.00110115	0.0163394	0.1	6.08906e-05	0.000133488	1063684
18.3	0.00267977	0.00923592	0.00264637	0.0144328	0.1	4.26511e-05	0.000104153	1067620
18.4	0.00349509	0.00701143	0.00396399	0.0118157	0.1	2.45801e-05	6.9805e-05	1070494
18.5	0.00407276	0.0045084	0.0049919	0.00867113	0.1	1.01629e-05	3.75942e-05	1081281
18.6	0.00439263	0.00188134	0.0056874	0.0052024	0.1	1.76972e-06	1.35325e-05	1088712
18.7	0.00445002	-0.000716226	0.00602861	0.00162042	0.1	2.5649e-07	1.31288e-06	1091542
18.8	0.00425519	-0.00314028	0.00601461	-0.00186838	0.1	4.93069e-06	1.74543e-06	1103447
18.9	0.00383201	-0.00526394	0.00566442	-0.0050734	0.1	1.38545e-05	1.28697e-05	1106416
19	0.0032159	-0.00698366	0.00501492	-0.00782967	0.1	2.43857e-05	3.06519e-05	1116999
19.1	0.00245129	-0.00822385	0.00411787	-0.0100059	0.1	3.38159e-05	5.00586e-05	1121149
19.2	0.00158864	-0.00893969	0.00303621	-0.0115098	0.1	3.9959e-05	6.6238e-05	1129319
19.3	0.000681307	-0.00911801	0.00184001	-0.0122918	0.1	4.1569e-05	7.55443e-05	1135410
19.4	-0.000217597	-0.00877644	0.00060218	-0.0123451	0.1	3.8513e-05	7.62007e-05	1141390
19.5	-0.00105815	-0.00796081	-0.00060582	-0.0117041	0.1	3.16873e-05	6.8493e-05	1150049
19.6	-0.00179627	-0.00674115	-0.00171785	-0.0104404	0.1	2.27216e-05	5.45009e-05	1153843
19.7	-0.00239587	-0.00520651	-0.00267654	-0.00865677	0.1	1.35539e-05	3.74698e-05	1163625
19.8	-0.00283047	-0.00345903	-0.00343607	-0.00647984	0.1	5.98244e-06	2.09942e-05	1170230
19.9	-0.00308421	-0.00160751	-0.00396413	-0.00405175	0.1	1.29204e-06	8.20833e-06	1180352
20	-0.00315215	0.000238984	-0.00424302	-0.0015214	0.1	2.85566e-08	1.15733e-06	1187146
20.1	-0.00304003	0.00197727	-0.00426991	0.000964232	0.1	1.9548e-06	4.64871e-07	1190152
20.2	-0.00276338	0.00351553	-0.00405625	0.00326821	0.1	6.17947e-06	5.34061e-06	1200216
20.3	-0.00234614	0.00477786	-0.00362634	0.00527083	0.1	1.1414e-05	1.38908e-05	1203122
