68.7223	-6.16387	0.358667	12.2222
69.115	-5.41467	1.90782	11.2019
69.5077	-4.13107	3.26867	10.8031
69.9004	-2.43974	4.30692	11.1796
70.2931	-0.507625	4.9201	12.1861
70.6858	1.47459	5.04768	13.4353
71.0785	3.31128	4.67707	14.4462
71.4712	4.82115	3.84486	14.8294
71.8639	5.85519	2.63317	14.4374
72.2566	6.31135	1.1616	13.4213
72.6493	6.14461	-0.424614	12.1721
73.042	5.37141	-1.96892	11.171
73.4347	4.06808	-3.31891	10.8033
73.8274	2.36325	-4.34133	11.2107
74.2201	0.425169	-4.93528	12.2363
74.6128	-1.55487	-5.04213	13.4852
75.0055	-3.38145	-4.65135	14.4765
75.3982	-4.8743	-3.8015	14.8285
75.7909	-5.88607	-2.57645	14.4057
76.1836	-6.31691	-1.09712	13.3709
76.5763	-6.12429	0.490489	12.1225
76.969	-5.32724	2.02969	11.1412
77.3617	-4.0044	3.36857	10.8049
77.7544	-2.28635	4.37499	11.243
78.1471	-0.34264	4.94961	12.2869
78.5398	1.63488	5.03572	13.5346
78.9325	3.45105	4.62483	14.5057
79.3252	4.92661	3.75749	14.8262
79.7179	5.91594	2.5193	14.3729
80.1106	6.32138	1.03246	13.3202
80.5033	6.10293	-0.556279	12.0734
80.896	5.28215	-2.09011	11.1126
81.2887	3.94004	-3.41766	10.8078
81.6814	2.20906	-4.4079	11.2764
82.0741	0.260053	-4.9631	12.3378
82.4668	-1.71462	-5.02846	13.5835
82.8595	-3.52006	-4.59753	14.5337
83.2522	-4.97809	-3.71284	14.8226
83.6449	-5.9448	-2.46171	14.339
84.0376	-6.32478	-0.967616	13.2691
84.4303	-6.08053	0.621975	12.0247
84.823	-5.23616	2.15018	11.0852
85.2157	-3.875	3.46617	10.8122
85.6084	-2.13139	4.44006	11.3108
86.0011	-0.177421	4.97574	12.3891
86.3938	1.79406	5.02033	13.6318
86.7865	3.58847	4.56943	14.5605
87.1792	5.02872	3.66755	14.8176
87.5719	5.97265	2.4037	14.3041
87.9646	6.3271	0.902609	13.2177
88.3573	6.05709	-0.687564	11.9767
88.75	5.18928	-2.20988	11.0589
89.1427	3.8093	-3.51409	10.8178
89.5354	2.05336	-4.47147	11.3462
89.9281	0.0947585	-4.98753	12.4406
90.3208	-1.87319	-5.01135	13.6796
90.7135	-3.65627	-4.54056	14.5862
91.1062	-5.07848	-3.62164	14.8113
91.4989	-5.99947	-2.34528	14.2681
91.8916	-6.32834	-0.837448	13.166
92.2843	-6.03262	0.753037	11.9291
92.677	-5.14151	2.2692	11.0339
93.0697	-3.74295	3.5614	10.8249
93.4624	-1.97498	4.50211	11.3827
93.8551	-0.0120802	4.99847	12.4924
94.2478	1.95201	5.00151	13.7269
94.6405	3.72344	4.51092	14.6107
95.0332	5.12738	3.57511	14.8035
95.4259	6.02528	2.28646	14.2312
95.8186	6.3285	0.772144	13.1141
96.2113	6.00712	-0.81838	11.8822
96.604	5.09286	-2.32813	11.01
96.9967	3.67596	-3.60811	10.8333
97.3894	1.89626	-4.53198	11.4201
97.7821	-0.0706002	-5.00856	12.5444
98.1748	-2.03049	-4.99082	13.7735
98.5675	-3.78998	-4.4805	14.6339
98.9602	-5.17541	-3.52797	14.7945
99.3529	-6.05005	-2.22725	14.1933
99.7456	-6.32757	-0.706709	13.0619
100.138	-5.98059	0.883584	11.8359
100.531	-5.04335	2.38667	10.9874
100.924	-3.60835	3.6542	10.843
101.316	-1.81721	4.56108	11.4584
101.709	0.153269	5.01779	12.5966
102.102	2.10862	4.97927	13.8194
102.494	3.85587	4.44932	14.6559
102.887	5.22255	3.48023	14.784
103.28	6.07379	2.16766	14.1545
103.673	6.32557	0.641152	13.0096
104.065	5.95304	-0.948637	11.7903
104.458	4.99297	-2.4448	10.966
104.851	3.54011	-3.69967	10.8542
105.243	1.73786	-4.5894	11.4977
105.636	-0.235911	-5.02617	12.649
106.029	-2.1864	-4.96688	13.8647
106.421	-3.9211	-4.41738	14.6766
106.814	-5.2688	-3.4319	14.7722
107.207	-6.0965	-2.1077	14.1147
107.6	-6.32249	-0.575486	12.9572
107.992	-5.92448	1.01353	11.7454
108.385	-4.94174	2.50251	10.9459
108.778	-3.47128	3.74451	10.8666
109.17	-1.65821	4.61693	11.5379
109.563	0.318513	5.03369	12.7015
109.956	2.2638	4.95364	13.9092
110.348	3.98566	4.38468	14.6961
110.741	5.31415	3.38298	14.7591
111.134	6.11816	2.04738	14.0741
111.527	6.31833	0.509722	12.9047
111.919	5.8949	-1.07825	11.7013
112.312	4.88967	-2.5598	10.9271
112.705	3.40185	-3.78871	10.8804
113.097	1.57828	-4.64368	11.579
113.49	-0.40106	-5.04035	12.754
113.883	-2.34082	-4.93955	13.953
114.275	-4.04954	-4.35124	14.7143
114.668	-5.3586	-3.33348	14.7447
115.061	-6.13878	-1.98671	14.0326
115.454	-6.31309	-0.443871	12.8521
115.846	-5.86432	1.14278	11.6578
116.239	-4.83676	2.61664	10.9096
116.632	-3.33184	3.83226	10.8955
117.024	-1.49808	4.66964	11.6209
117.417	0.483539	5.04615	12.8066
117.81	2.41743	4.92462	13.996
118.202	4.11274	4.31705	14.7311
118.595	5.40213	3.28341	14.7289
118.988	6.15835	1.92571	13.9903
119.381	6.30677	0.377945	12.7995
119.773	5.83274	-1.20712	11.6152
120.166	4.78303	-2.67305	10.8934
120.559	3.26126	-3.87515	10.9119
120.951	1.41762	-4.6948	11.6637
121.344	-0.565936	-5.05109	12.8592
121.737	-2.49364	-4.90885	14.0382
122.129	-4.17523	-4.28213	14.7467
122.522	-5.44474	-3.23278	14.7119
122.915	-6.17687	-1.86437	13.9471
123.308	-6.29938	-0.311953	12.7469
123.7	-5.80016	1.27125	11.5734
124.093	-4.72848	2.72899	10.8784
124.486	-3.19013	3.91739	10.9296
124.878	-1.33692	4.71916	11.7072
125.271	0.648236	5.05516	12.9118
125.664	2.56941	4.89224	14.0796
126.056	4.237	4.24648	14.761
126.449	5.48641	3.1816	14.6935
126.842	6.19434	1.80272	13.9032
127.235	6.29091	0.245909	12.6944
127.627	5.76659	-1.33517	11.5325
128.02	4.67313	-2.78447	10.8648
128.413	3.11845	-3.95896	10.9486
128.805	1.25599	-4.74271	11.7514
129.198	-0.730425	-5.05837	12.9643
129.591	-2.64475	-4.8748	14.1201
129.983	-4.29806	-4.2101	14.7739
130.376	-5.52716	-3.12988	14.6739
130.769	-6.21075	-1.74075	13.8586
131.161	-6.28136	-0.179822	12.6419
131.554	-5.73203	1.39886	11.4924
131.947	-4.61698	2.83947	10.8526
132.34	-3.04624	3.99985	10.9689
132.732	-1.17485	4.76545	11.7964
133.125	0.81249	5.06072	13.0167
133.518	2.71964	4.85652	14.1598
133.91	4.35838	4.173	14.7855
134.303	5.56695	3.07762	14.653
134.696	6.2261	1.67849	13.8132
135.088	6.27075	0.113705	12.5896
135.481	5.6965	-1.46231	11.4532
135.874	4.56003	-2.89399	10.8417
136.267	2.97351	-4.04006	10.9904
136.659	1.09351	-4.78738	11.8421
137.052	-0.894416	-5.06221	13.069
137.445	-2.79406	-4.83742	14.1985
137.837	-4.41795	-4.13519	14.7958
138.23	-5.6058	-3.02484	14.6308
138.623	-6.24038	-1.61595	13.7672
139.015	-6.25906	-0.0475683	12.5374
139.408	-5.66	1.52551	11.415
139.801	-4.50231	2.94802	10.8321
140.194	-2.90027	4.07957	11.0132
140.586	-1.01198	4.80849	11.8885
140.979	0.976189	5.06283	13.1211
141.372	2.86801	4.81749	14.2362
141.764	4.47677	4.09668	14.8047
142.157	5.64369	2.97154	14.6074
142.55	6.25361	1.55313	13.7205
142.942	6.24631	-0.0185765	12.4854
143.335	5.62253	-1.58845	11.3777
143.728	4.44383	-3.00154	10.8239
144.121	2.82654	-4.1184	11.0372
144.513	0.930278	-4.82878	11.9355
144.906	-1.0578	-5.06259	13.173
145.299	-2.94147	-4.79673	14.273
145.691	-4.53483	-4.05746	14.8122
146.084	-5.68062	-2.91774	14.5828
146.477	-6.26576	-1.49004	13.6732
146.869	-6.23249	0.0847181	12.4336
147.262	-5.5841	1.65111	11.3414
147.655	-4.38458	3.05455	10.817
148.048	-2.75232	4.15652	11.0624
148.44	-0.848417	4.84825	11.9831
148.833	1.13922	5.06148	13.2246
149.226	3.01442	4.77516	14.3088
149.618	4.59211	4.01756	14.8184
150.011	5.71658	2.86343	14.557
150.404	6.27684	1.4267	13.6253
150.796	6.21761	-0.150845	12.3821
151.189	5.54472	-1.7135	11.3061
151.582	4.32459	-3.10704	10.8115
151.975	2.67763	-4.19393	11.0888
152.367	0.766411	-4.86689	12.0313
152.76	-1.22045	-5.05951	13.276
153.153	-3.08686	-4.75278	14.3436
153.545	-4.64861	-3.97696	14.8232
153.938	-5.75156	-2.80864	14.53
154.331	-6.28686	-1.36311	13.5769
154.723	-6.20166	0.216947	12.3309
155.116	-5.50439	1.77559	11.2718
155.509	-4.26385	3.159	10.8074
155.902	-2.60249	4.23062	11.1164
156.294	-0.684275	4.8847	12.08
156.687	1.30148	5.05668	13.327
157.08	3.15878	4.72958	14.3774
157.472	4.70432	3.93569	14.8266
157.865	5.78556	2.75337	14.5018
158.258	6.2958	1.2993	13.5279
158.65	6.18466	-0.283011	12.28
159.043	5.46312	-1.83739	11.2386
159.436	4.20239	-3.21042	10.8046
159.829	2.5269	-4.26659	11.1452
160.221	0.602022	-4.90167	12.1292
160.614	-1.38228	-5.05298	13.3777
161.007	-3.23015	-4.70557	14.4101
161.399	-4.75922	-3.89375	14.8287
161.792	-5.81858	-2.69762	14.4725
162.185	-6.30366	-1.23526	13.4785
162.577	-6.1666	0.349027	12.2295
162.97	-5.42092	1.89886	11.2065
163.363	-4.14021	3.26129	10.8032
163.756	-2.45089	4.30184	11.1751
164.148	-0.519666	4.91781	12.1789
164.541	1.46284	5.04842	13.428
164.934	3.30098	4.68077	14.4416
165.326	4.81331	3.85114	14.8294
165.719	5.8506	2.64142	14.442
166.112	6.31045	1.17101	13.4286
166.504	6.14749	-0.414983	12.1794
166.897	5.37779	-1.96002	11.1754
167.29	4.07733	-3.3116	10.8032
167.683	2.37445	-4.33635	11.2061
168.075	0.437221	-4.93311	12.229
168.468	-1.54316	-5.043	13.4779
168.861	-3.37124	-4.65516	14.4721
169.253	-4.86658	-3.80787	14.8287
169.646	-5.88162	-2.58477	14.4104
170.039	-6.31616	-1.10656	13.3783
170.431	-6.12733	0.480869	12.1297
170.824	-5.33375	2.02083	11.1455
171.217	-4.01375	3.36135	10.8046
171.609	-2.29761	4.37012	11.2382
172.002	-0.354702	4.94757	12.2795
172.395	1.62321	5.03671	13.5274
172.788	3.44092	4.62876	14.5015
173.18	4.91902	3.76396	14.8267
173.573	5.91164	2.52767	14.3778
173.966	6.3208	1.04192	13.3276
174.358	6.10612	-0.546673	12.0805
174.751	5.28879	-2.08131	11.1167
175.144	3.94948	-3.41053	10.8073
175.536	2.22037	-4.40314	11.2714
175.929	0.272122	-4.96118	12.3303
176.322	-1.70299	-5.02957	13.5763
176.715	-3.51002	-4.60156	14.5297
177.107	-4.97062	-3.7194	14.8232
177.5	-5.94065	-2.47015	14.344
177.893	-6.32435	-0.9771	13.2765
178.285	-6.08387	0.612383	12.0318
178.678	-5.24293	2.14143	11.0891
179.071	-3.88454	3.45912	10.8114
179.463	-2.14276	4.43541	11.3057
179.856	-0.189496	4.97395	12.3816
180.249	1.78247	5.02157	13.6248
180.642	3.57851	4.57359	14.5567
181.034	5.02137	3.67421	14.8184
181.427	5.96864	2.4122	14.3093
181.82	6.32683	0.912117	13.2252
182.212	6.06058	-0.677988	11.9836
182.605	5.19618	-2.20118	11.0627
182.998	3.81894	-3.50712	10.8169
183.39	2.06478	-4.46693	11.341
183.783	0.106837	-4.98586	12.4331
184.176	-1.86165	-5.01271	13.6727
184.569	-3.6464	-4.54483	14.5825
184.961	-5.07127	-3.62839	14.8123
185.354	-5.99562	-2.35384	14.2735
185.747	-6.32822	-0.846978	13.1735
186.139	-6.03626	0.743478	11.936
186.532	-5.14854	2.26056	11.0375
186.925	-3.75268	3.55453	10.8238
187.317	-1.98645	4.49768	11.3773
187.71	-0.0241603	4.99693	12.4848
188.103	1.94051	5.003	13.72
188.496	3.71367	4.5153	14.6072
188.888	5.12029	3.58195	14.8048
189.281	6.02157	2.29508	14.2367
189.674	6.32854	0.781694	13.1217
190.066	6.01091	-0.808842	11.889
190.459	5.10002	-2.31955	11.0134
190.852	3.68579	-3.60132	10.832
191.244	1.90778	-4.52766	11.4145
191.637	-0.0585206	-5.00714	12.5368
192.03	-2.01904	-4.99243	13.7667
192.423	-3.7803	-4.48499	14.6306
192.815	-5.16845	-3.5349	14.7959
193.208	-6.04649	-2.23593	14.1989
193.601	-6.32778	-0.716277	13.0696
193.993	-5.98453	0.874067	11.8427
194.386	-5.05064	2.37814	10.9906
194.779	-3.61826	3.64751	10.8415
195.171	-1.82878	4.55687	11.4528
195.564	0.141192	5.0165	12.589
195.957	2.09723	4.98101	13.8127
196.35	3.84628	4.45392	14.6527
196.742	5.21572	3.48725	14.7856
197.135	6.07039	2.17639	14.1602
197.528	6.32593	0.650737	13.0173
197.92	5.95713	-0.939142	11.797
198.313	5.00038	-2.43633	10.9691
198.706	3.55012	-3.69307	10.8524
199.098	1.74947	-4.58531	11.4919
199.491	-0.223839	-5.025	12.6413
199.884	-2.17506	-4.96874	13.8581
200.277	-3.91161	-4.42209	14.6737
200.669	-5.2621	-3.439	14.7741
201.062	-6.09324	-2.11649	14.1206
201.455	-6.32301	-0.585087	12.9649
201.847	-5.92871	1.00406	11.752
202.24	-4.94928	2.49411	10.9488
202.633	-3.48137	3.738	10.8647
203.025	-1.66987	4.61296	11.532
203.418	0.306447	5.03264	12.6938
203.811	2.25252	4.95563	13.9027
204.204	3.97627	4.38951	14.6933
204.596	5.30758	3.39016	14.7611
204.989	6.11506	2.05622	14.0801
205.382	6.319	0.519336	12.9124
205.774	5.89928	-1.0688	11.7077
206.167	4.89733	-2.55145	10.9298
206.56	3.41203	-3.78229	10.8783
206.952	1.58998	-4.63982	11.573
207.345	-0.389004	-5.03943	12.7463
207.738	-2.32959	-4.94166	13.9466
208.131	-4.04025	-4.35617	14.7117
208.523	-5.35216	-3.34075	14.7469
208.916	-6.13583	-1.9956	14.0387
209.309	-6.31392	-0.453497	12.8598
209.701	-5.86885	1.13336	11.6641
210.094	-4.84455	2.60837	10.9121
210.487	-3.34211	3.82593	10.8932
210.879	-1.50981	4.6659	11.6147
211.272	0.471494	5.04535	12.7989
211.665	2.40626	4.92685	13.9898
212.058	4.10355	4.32209	14.7288
212.45	5.39583	3.29076	14.7313
212.843	6.15556	1.93464	13.9965
213.236	6.30776	0.387581	12.8072
213.628	5.83741	-1.19773	11.6214
214.021	4.79093	-2.66483	10.8956
214.414	3.27161	-3.86893	10.9094
214.806	1.42939	-4.69117	11.6574
215.199	-0.553903	-5.05042	12.8515
215.592	-2.48253	-4.91121	14.0321
215.984	-4.16614	-4.28728	14.7445
216.377	-5.43857	-3.24021	14.7145
216.77	-6.17423	-1.87335	13.9535
217.163	-6.30052	-0.321598	12.7546
217.555	-5.80498	1.2619	11.5795
217.948	-4.7365	2.72085	10.8805
218.341	-3.20056	3.91126	10.9269
218.733	-1.34873	4.71565	11.7008
219.126	0.636218	5.05462	12.9041
219.519	2.55837	4.89472	14.0736
219.911	4.22802	4.25173	14.759
220.304	5.48038	3.18911	14.6963
220.697	6.19185	1.81174	13.9097
221.09	6.29221	0.255561	12.7021
221.482	5.77155	-1.32584	11.5384
221.875	4.68127	-2.77639	10.8667
222.268	3.12896	-3.95292	10.9457
222.66	1.26783	-4.73932	11.7449
223.053	-0.718424	-5.05796	12.9566
223.446	-2.63377	-4.8774	14.1143
223.838	-4.28918	-4.21546	14.7721
224.231	-5.52126	-3.13747	14.6768
224.624	-6.20842	-1.74983	13.8652
225.017	-6.28283	-0.18948	12.6496
225.409	-5.73714	1.38957	11.4982
225.802	-4.62523	2.83147	10.8543
226.195	-3.05682	3.99391	10.9658
226.587	-1.18672	4.76218	11.7898
226.98	0.800508	5.06043	13.0091
227.373	2.70873	4.85924	14.154
227.765	4.34961	4.17847	14.7839
228.158	5.5612	3.08529	14.6561
228.551	6.22392	1.68761	13.8199
228.944	6.27237	0.123366	12.5972
229.336	5.70176	-1.45305	11.4589
229.729	4.5684	-2.88606	10.8432
230.122	2.98417	-4.03422	10.9872
230.514	1.10541	-4.78423	11.8354
230.907	-0.882455	-5.06205	13.0613
231.3	-2.78322	-4.84026	14.1929
231.692	-4.40929	-4.14076	14.7943
232.085	-5.60019	-3.03258	14.6342
232.478	-6.23836	-1.6251	13.774
232.871	-6.26084	-0.0572319	12.545
233.263	-5.66539	1.51629	11.4205
233.656	-4.5108	2.94016	10.8334
234.049	-2.911	4.07384	11.0098
234.441	-1.0239	4.80546	11.8817
234.834	0.964252	5.06279	13.1135
235.227	2.85724	4.82045	14.2308
235.619	4.46823	4.10235	14.8034
236.012	5.63822	2.97936	14.6109
236.405	6.25174	1.56232	13.7274
236.798	6.24824	-0.00891236	12.493
237.19	5.62806	-1.57927	11.3831
237.583	4.45242	-2.99375	10.825
237.976	2.83734	-4.11277	11.0336
238.368	0.942225	-4.82587	11.9286
238.761	-1.04588	-5.06268	13.1654
239.154	-2.93077	-4.79982	14.2677
239.546	-4.5264	-4.06324	14.8112
239.939	-5.67529	-2.92563	14.5865
240.332	-6.26405	-1.49927	13.6802
240.725	-6.23458	0.0750551	12.4412
241.117	-5.58977	1.64197	11.3466
241.51	-4.39328	3.04684	10.8179
241.903	-2.76319	4.15099	11.0586
242.295	-0.860386	4.84546	11.9761
242.688	1.12734	5.0617	13.2171
243.081	3.0038	4.77837	14.3037
243.473	4.58379	4.02343	14.8176
243.866	5.71139	2.8714	14.5608
244.259	6.27529	1.43597	13.6324
244.652	6.21985	-0.141185	12.3896
245.044	5.55053	-1.7044	11.3112
245.437	4.3334	-3.0994	10.8122
245.83	2.68858	-4.18851	11.0849
246.222	0.778401	-4.86422	12.0242
246.615	-1.2086	-5.05985	13.2685
247.008	-3.07631	-4.7561	14.3386
247.4	-4.64041	-3.98294	14.8226
247.793	-5.74651	-2.81667	14.534
248.186	-6.28546	-1.37242	13.584
248.579	-6.20406	0.207291	12.3384
248.971	-5.51034	1.76654	11.2768
249.364	-4.27277	3.15144	10.8079
249.757	-2.6135	4.2253	11.1123
250.149	-0.696283	4.88215	12.0728
250.542	1.28965	5.05714	13.3196
250.935	3.1483	4.73302	14.3725
251.327	4.69623	3.94176	14.8262
251.72	5.78066	2.76147	14.506
252.113	6.29456	1.30863	13.5351
252.506	6.18721	-0.273361	12.2875
252.898	5.46921	-1.82838	11.2434
253.291	4.21142	-3.20294	10.8049
253.684	2.53798	-4.26138	11.1409
254.076	0.614046	-4.89925	12.122
254.469	-1.37049	-5.05357	13.3703
254.862	-3.21976	-4.70913	14.4053
255.254	-4.75125	-3.89992	14.8285
255.647	-5.81382	-2.7058	14.4768
256.04	-6.30258	-1.24463	13.4858
256.433	-6.1693	0.339385	12.2369
256.825	-5.42714	1.8899	11.2111
257.218	-4.14934	3.25389	10.8034
257.611	-2.46202	4.29673	11.1706
258.003	-0.531704	4.91551	12.1716
258.396	1.45109	5.04914	13.4207
258.789	3.29066	4.68444	14.4371
259.181	4.80546	3.85741	14.8294
259.574	5.84598	2.64966	14.4465
259.967	6.30953	1.18041	13.4359
260.359	6.15035	-0.405351	12.1867
260.752	5.38415	-1.9511	11.1799
261.145	4.08656	-3.30429	10.8031
261.538	2.38564	-4.33135	11.2015
261.93	0.449272	-4.93093	12.2216
262.323	-1.53144	-5.04384	13.4707
262.716	-3.36101	-4.65895	14.4677
263.108	-4.85885	-3.81424	14.8289
263.501	-5.87715	-2.59307	14.4151
263.894	-6.3154	-1.11598	13.3857
264.286	-6.13034	0.471248	12.137
264.679	-5.34024	2.01197	11.1498
265.072	-4.02308	3.35412	10.8043
265.465	-2.30886	4.36523	11.2335
265.857	-0.366762	4.94551	12.2721
266.25	1.61153	5.03769	13.5202
266.643	3.43077	4.63266	14.4973
267.035	4.91141	3.77042	14.827
267.428	5.90731	2.53604	14.3826
267.821	6.32019	1.05137	13.335
268.213	6.10928	-0.537064	12.0877
268.606	5.29542	-2.07249	11.1209
268.999	3.95891	-3.40338	10.8068
269.392	2.23168	-4.39836	11.2665
269.784	0.284191	-4.95924	12.3229
270.177	-1.69135	-5.03067	13.5692
270.57	-3.49996	-4.60559	14.5256
270.962	-4.96314	-3.72595	14.8238
271.355	-5.93647	-2.47858	14.349
