9.99598	-4.54769	-0.148109
10.0531	-4.5382	0.166204
10.1102	-4.51079	0.479862
10.1673	-4.46557	0.791626
10.2245	-4.40272	1.10026
10.2816	-4.3225	1.40456
10.3387	-4.2252	1.70331
10.3958	-4.11123	1.99533
10.4529	-3.98103	2.27948
10.5101	-3.83511	2.55463
10.5672	-3.67405	2.81969
10.6243	-3.49848	3.07362
10.6814	-3.3091	3.31542
10.7385	-3.10666	3.54413
10.7957	-2.89196	3.75885
10.8528	-2.66584	3.95873
10.9099	-2.42919	4.14298
10.967	-2.18295	4.31087
11.0241	-1.9281	4.46174
11.0813	-1.66563	4.59501
11.1384	-1.39659	4.71013
11.1955	-1.12204	4.80665
11.2526	-0.843053	4.8842
11.3097	-0.560739	4.94247
11.3669	-0.276213	4.98122
11.424	0.00940465	5.00031
11.4811	0.294985	4.99966
11.5382	0.5794	4.97928
11.5953	0.861529	4.93923
11.6525	1.14026	4.87969
11.7096	1.41448	4.80088
11.7667	1.68312	4.70312
11.8238	1.94512	4.58679
11.8809	2.19944	4.45235
11.9381	2.44507	4.30034
11.9952	2.68105	4.13134
12.0523	2.90645	3.94604
12.1094	3.12037	3.74516
12.1665	3.32198	3.5295
12.2237	3.51047	3.2999
12.2808	3.6851	3.05727
12.3379	3.84518	2.80258
12.395	3.99009	2.53682
12.4521	4.11924	2.26104
12.5093	4.23212	1.97634
12.5664	4.3283	1.68384
12.6235	4.4074	1.38469
12.6806	4.46909	1.08007
12.7377	4.51314	0.771189
12.7949	4.53937	0.459263
12.852	4.54769	0.145524
12.9091	4.53805	-0.168789
12.9662	4.51049	-0.482436
13.0233	4.46513	-0.794179
13.0804	4.40213	-1.10279
13.1376	4.32176	-1.40704
13.1947	4.22433	-1.70574
13.2518	4.11022	-1.9977
13.3089	3.97989	-2.28178
13.366	3.83384	-2.55685
13.4232	3.67266	-2.82183
13.4803	3.49698	-3.07566
13.5374	3.30749	-3.31736
13.5945	3.10495	-3.54596
13.6516	2.89014	-3.76055
13.7088	2.66393	-3.96031
13.7659	2.4272	-4.14442
13.823	2.18089	-4.31218
13.8801	1.92597	-4.46291
13.9372	1.66345	-4.59603
13.9944	1.39436	-4.711
14.0515	1.11976	-4.80737
14.1086	0.840742	-4.88476
14.1657	0.558406	-4.94287
14.2228	0.273866	-4.98146
14.28	-0.0117558	-5.00039
14.3371	-0.297331	-4.99958
14.3942	-0.581732	-4.97903
14.4513	-0.863837	-4.93882
14.5084	-1.14253	-4.87912
14.5656	-1.41672	-4.80015
14.6227	-1.68531	-4.70223
14.6798	-1.94724	-4.58575
14.7369	-2.20149	-4.45117
14.794	-2.44705	-4.29901
14.8512	-2.68295	-4.12989
14.9083	-2.90826	-3.94445
14.9654	-3.12208	-3.74345
15.0225	-3.32358	-3.52767
15.0796	-3.51196	-3.29796
15.1368	-3.68648	-3.05523
15.1939	-3.84644	-2.80044
15.251	-3.99121	-2.53459
15.3081	-4.12023	-2.25874
15.3652	-4.23298	-1.97397
15.4224	-4.32903	-1.6814
15.4795	-4.40798	-1.3822
15.5366	-4.46953	-1.07755
15.5937	-4.51343	-0.768634
15.6508	-4.53952	-0.456688
15.708	-4.54768	-0.142939
15.7651	-4.53789	0.171374
15.8222	-4.51019	0.485011
15.8793	-4.46468	0.796732
15.9364	-4.40154	1.10531
15.9936	-4.32103	1.40952
16.0507	-4.22346	1.70817
16.1078	-4.10922	2.00007
16.1649	-3.97875	2.28408
16.222	-3.83258	2.55908
16.2792	-3.67127	2.82396
16.3363	-3.49547	3.0777
16.3934	-3.30588	3.31929
16.4505	-3.10323	3.54778
16.5076	-2.88833	3.76226
16.5648	-2.66203	3.96189
16.6219	-2.42521	4.14587
16.679	-2.17883	4.31349
16.7361	-1.92384	4.46408
16.7932	-1.66126	4.59705
16.8504	-1.39212	4.71187
16.9075	-1.11748	4.80808
16.9646	-0.838431	4.88532
17.0217	-0.556073	4.94326
17.0788	-0.271519	4.9817
17.136	0.014107	5.00046
17.1931	0.299677	4.99949
17.2502	0.584064	4.97878
17.3073	0.866145	4.93841
17.3644	1.14481	4.87854
17.4216	1.41895	4.79942
17.4787	1.68749	4.70135
17.5358	1.94937	4.58472
17.5929	2.20355	4.44999
17.65	2.44903	4.29769
17.7072	2.68485	4.12843
17.7643	2.91007	3.94286
17.8214	3.12379	3.74173
17.8785	3.32519	3.52583
17.9356	3.51346	3.29601
17.9928	3.68785	3.05318
18.0499	3.84769	2.79829
18.107	3.99234	2.53236
18.1641	4.12123	2.25643
18.2212	4.23384	1.97159
18.2784	4.32975	1.67897
18.3355	4.40855	1.37972
18.3926	4.46996	1.07502
18.4497	4.51372	0.766078
18.5068	4.53966	0.454112
18.564	4.54767	0.140354
18.6211	4.53774	-0.173959
18.6782	4.50989	-0.487585
18.7353	4.46423	-0.799286
18.7924	4.40095	-1.10783
18.8496	4.3203	-1.412
18.9067	4.22259	-1.7106
18.9638	4.10821	-2.00245
19.0209	3.97761	-2.28638
19.078	3.83131	-2.5613
19.1352	3.66988	-2.8261
19.1923	3.49397	-3.07974
19.2494	3.30426	-3.32123
19.3065	3.10151	-3.5496
19.3636	2.88651	-3.76396
19.4208	2.66012	-3.96346
19.4779	2.42323	-4.14732
19.535	2.17676	-4.3148
19.5921	1.92171	-4.46525
19.6492	1.65907	-4.59807
19.7064	1.38988	-4.71273
19.7635	1.1152	-4.80879
19.8206	0.83612	-4.88587
19.8777	0.553739	-4.94366
19.9348	0.269172	-4.98193
19.992	-0.0164581	-5.00054
20.0491	-0.302023	-4.9994
20.1062	-0.586396	-4.97852
20.1633	-0.868453	-4.938
20.2204	-1.14708	-4.87797
20.2776	-1.42118	-4.79869
20.3347	-1.68967	-4.70047
20.3918	-1.95149	-4.58368
20.4489	-2.20561	-4.44881
20.506	-2.45102	-4.29637
20.5632	-2.68675	-4.12696
20.6203	-2.91187	-3.94127
20.6774	-3.1255	-3.74002
20.7345	-3.32679	-3.524
20.7916	-3.51495	-3.29407
20.8488	-3.68923	-3.05113
20.9059	-3.84894	-2.79615
20.963	-3.99346	-2.53013
21.0201	-4.12222	-2.25412
21.0772	-4.2347	-1.96921
21.1344	-4.33046	-1.67653
21.1915	-4.40913	-1.37723
21.2486	-4.47039	-1.07249
21.3057	-4.514	-0.763522
21.3628	-4.5398	-0.451537
21.4199	-4.54767	-0.137769
21.4771	-4.53758	0.176544
21.5342	-4.50958	0.490159
21.5913	-4.46378	0.801839
21.6484	-4.40036	1.11035
21.7055	-4.31956	1.41448
21.7627	-4.22172	1.71303
21.8198	-4.1072	2.00481
21.8769	-3.97647	2.28868
21.934	-3.83004	2.56352
21.9911	-3.6685	2.82823
22.0483	-3.49246	3.08178
22.1054	-3.30265	3.32316
22.1625	-3.09979	3.55142
22.2196	-2.88469	3.76567
22.2767	-2.65821	3.96504
22.3339	-2.42124	4.14876
22.391	-2.1747	4.31611
22.4481	-1.91958	4.46641
22.5052	-1.65688	4.59908
22.5623	-1.38764	4.7136
22.6195	-1.11292	4.80951
22.6766	-0.833809	4.88643
22.7337	-0.551405	4.94406
22.7908	-0.266825	4.98217
22.8479	0.0188093	5.00061
22.9051	0.304369	4.99931
22.9622	0.588727	4.97827
23.0193	0.870761	4.93758
23.0764	1.14936	4.8774
23.1335	1.42342	4.79796
23.1907	1.69186	4.69958
23.2478	1.95362	4.58265
23.3049	2.20766	4.44762
23.362	2.453	4.29504
23.4191	2.68864	4.1255
23.4763	2.91368	3.93968
23.5334	3.12721	3.7383
23.5905	3.32839	3.52216
23.6476	3.51644	3.29212
23.7047	3.6906	3.04908
23.7619	3.8502	2.794
23.819	3.99459	2.5279
23.8761	4.12321	2.25181
23.9332	4.23556	1.96683
23.9903	4.33118	1.67409
24.0475	4.40971	1.37474
24.1046	4.47082	1.06997
24.1617	4.51429	0.760966
24.2188	4.53993	0.448961
24.2759	4.54766	0.135183
24.3331	4.53742	-0.179128
24.3902	4.50928	-0.492732
24.4473	4.46333	-0.804391
24.5044	4.39976	-1.11287
24.5615	4.31883	-1.41696
24.6187	4.22084	-1.71546
24.6758	4.10619	-2.00718
24.7329	3.97533	-2.29098
24.79	3.82878	-2.56574
24.8471	3.66711	-2.83036
24.9043	3.49096	-3.08382
24.9614	3.30103	-3.32509
25.0185	3.09807	-3.55325
25.0756	2.88288	-3.76737
25.1327	2.6563	-3.96662
25.1899	2.41924	-4.15021
25.247	2.17263	-4.31742
25.3041	1.91745	-4.46758
25.3612	1.65469	-4.6001
25.4183	1.3854	-4.71447
25.4755	1.11064	-4.81022
25.5326	0.831498	-4.88698
25.5897	0.549071	-4.94445
25.6468	0.264478	-4.9824
25.7039	-0.0211604	-5.00068
25.7611	-0.306715	-4.99921
25.8182	-0.591058	-4.97802
25.8753	-0.873069	-4.93716
25.9324	-1.15163	-4.87682
25.9895	-1.42565	-4.79723
26.0467	-1.69404	-4.69869
26.1038	-1.95574	-4.58161
26.1609	-2.20972	-4.44644
26.218	-2.45498	-4.29371
26.2751	-2.69054	-4.12404
26.3323	-2.91548	-3.93808
26.3894	-3.12892	-3.73658
26.4465	-3.33	-3.52032
26.5036	-3.51793	-3.29017
26.5607	-3.69198	-3.04703
26.6179	-3.85145	-2.79186
26.675	-3.99571	-2.52566
26.7321	-4.1242	-2.2495
26.7892	-4.23641	-1.96446
26.8463	-4.3319	-1.67166
26.9035	-4.41028	-1.37226
26.9606	-4.47125	-1.06744
27.0177	-4.51457	-0.75841
27.0748	-4.54007	-0.446385
27.1319	-4.54764	-0.132598
27.1891	-4.53727	0.181713
27.2462	-4.50897	0.495306
27.3033	-4.46288	0.806944
27.3604	-4.39917	1.1154
27.4175	-4.31809	1.41944
27.4747	-4.21997	1.71789
27.5318	-4.10518	2.00955
27.5889	-3.97419	2.29328
27.646	-3.82751	2.56796
27.7031	-3.66571	2.8325
27.7603	-3.48945	3.08585
27.8174	-3.29941	3.32703
27.8745	-3.09635	3.55507
27.9316	-2.88106	3.76907
27.9887	-2.6544	3.96819
28.0459	-2.41725	4.15165
28.103	-2.17057	4.31872
28.1601	-1.91531	4.46874
28.2172	-1.6525	4.60112
28.2743	-1.38316	4.71533
28.3315	-1.10836	4.81093
28.3886	-0.829186	4.88753
28.4457	-0.546737	4.94484
28.5028	-0.26213	4.98263
28.5599	0.0235115	5.00075
28.6171	0.309061	4.99912
28.6742	0.59339	4.97776
28.7313	0.875376	4.93675
28.7884	1.15391	4.87625
28.8455	1.42788	4.79649
28.9027	1.69622	4.69781
28.9598	1.95786	4.58057
29.0169	2.21177	4.44525
29.074	2.45695	4.29239
29.1311	2.69244	4.12257
29.1883	2.91729	3.93649
29.2454	3.13062	3.73486
29.3025	3.3316	3.51849
29.3596	3.51942	3.28822
29.4167	3.69335	3.04498
29.4739	3.8527	2.78971
29.531	3.99683	2.52343
29.5881	4.12519	2.24719
29.6452	4.23727	1.96208
29.7023	4.33261	1.66922
29.7595	4.41085	1.36977
29.8166	4.47168	1.06491
29.8737	4.51486	0.755853
29.9308	4.54021	0.443809
29.9879	4.54763	0.130012
30.045	4.53711	-0.184297
30.1022	4.50867	-0.49788
30.1593	4.46243	-0.809496
30.2164	4.39857	-1.11792
30.2735	4.31735	-1.42192
30.3306	4.21909	-1.72032
30.3878	4.10417	-2.01192
30.4449	3.97304	-2.29558
30.502	3.82624	-2.57018
30.5591	3.66432	-2.83463
30.6162	3.48794	-3.08789
30.6734	3.29779	-3.32896
30.7305	3.09462	-3.55688
30.7876	2.87924	-3.77077
30.8447	2.65249	-3.96977
30.9018	2.41526	-4.15309
30.959	2.1685	-4.32003
31.0161	1.91318	-4.4699
31.0732	1.65031	-4.60213
31.1303	1.38092	-4.71619
31.1874	1.10608	-4.81164
31.2446	0.826874	-4.88808
31.3017	0.544403	-4.94523
31.3588	0.259783	-4.98286
31.4159	-0.0258627	-5.00081
31.473	-0.311406	-4.99903
31.5302	-0.595721	-4.9775
31.5873	-0.877683	-4.93633
31.6444	-1.15618	-4.87567
31.7015	-1.43011	-4.79576
31.7586	-1.6984	-4.69692
31.8158	-1.95998	-4.57953
31.8729	-2.21383	-4.44407
31.93	-2.45893	-4.29106
31.9871	-2.69433	-4.12111
32.0442	-2.91909	-3.93489
32.1014	-3.13233	-3.73314
32.1585	-3.3332	-3.51665
32.2156	-3.52091	-3.28627
32.2727	-3.69472	-3.04292
32.3298	-3.85394	-2.78756
32.387	-3.99796	-2.5212
32.4441	-4.12618	-2.24488
32.5012	-4.23812	-1.9597
32.5583	-4.33333	-1.66678
32.6154	-4.41143	-1.36728
32.6726	-4.47211	-1.06239
32.7297	-4.51514	-0.753297
32.7868	-4.54034	-0.441233
32.8439	-4.54762	-0.127427
32.901	-4.53694	0.186882
32.9582	-4.50836	0.500453
33.0153	-4.46197	0.812048
33.0724	-4.39798	1.12044
33.1295	-4.31661	1.4244
33.1866	-4.21821	1.72275
33.2438	-4.10315	2.01429
33.3009	-3.9719	2.29788
33.358	-3.82496	2.5724
33.4151	-3.66293	2.83676
33.4722	-3.48643	3.08992
33.5294	-3.29617	3.33089
33.5865	-3.0929	3.5587
33.6436	-2.87742	3.77247
33.7007	-2.65058	3.97134
33.7578	-2.41327	4.15454
33.815	-2.16644	4.32133
33.8721	-1.91105	4.47106
33.9292	-1.64812	4.60314
33.9863	-1.37868	4.71705
34.0434	-1.1038	4.81234
34.1006	-0.824562	4.88863
34.1577	-0.542069	4.94562
34.2148	-0.257436	4.98309
34.2719	0.0282138	5.00088
34.329	0.313752	4.99893
34.3862	0.598051	4.97724
34.4433	0.87999	4.93591
34.5004	1.15845	4.87509
34.5575	1.43235	4.79502
34.6146	1.70058	4.69603
34.6718	1.9621	4.57849
34.7289	2.21588	4.44288
34.786	2.46091	4.28973
34.8431	2.69622	4.11964
34.9002	2.92089	3.93329
34.9574	3.13403	3.73142
35.0145	3.3348	3.51481
35.0716	3.5224	3.28432
35.1287	3.69609	3.04087
35.1858	3.85519	2.78542
35.243	3.99908	2.51896
35.3001	4.12717	2.24257
35.3572	4.23897	1.95732
35.4143	4.33404	1.66434
35.4714	4.412	1.36479
35.5286	4.47254	1.05986
35.5857	4.51542	0.75074
35.6428	4.54047	0.438657
35.6999	4.5476	0.124842
35.757	4.53678	-0.189466
35.8142	4.50805	-0.503026
35.8713	4.46152	-0.8146
35.9284	4.39738	-1.12296
35.9855	4.31587	-1.42688
36.0426	4.21733	-1.72517
36.0998	4.10214	-2.01666
36.1569	3.97075	-2.30018
36.214	3.82369	-2.57461
36.2711	3.66154	-2.83889
36.3282	3.48492	-3.09196
36.3854	3.29455	-3.33282
36.4425	3.09118	-3.56052
36.4996	2.8756	-3.77417
36.5567	2.64866	-3.97291
36.6138	2.41128	-4.15598
36.671	2.16437	-4.32263
36.7281	1.90892	-4.47222
36.7852	1.64593	-4.60416
36.8423	1.37644	-4.71792
36.8994	1.10152	-4.81305
36.9566	0.82225	-4.88918
37.0137	0.539734	-4.94601
37.0708	0.255088	-4.98331
37.1279	-0.0305649	-5.00094
37.185	-0.316097	-4.99883
37.2422	-0.600382	-4.97698
37.2993	-0.882297	-4.93549
37.3564	-1.16073	-4.87451
37.4135	-1.43458	-4.79428
37.4706	-1.70276	-4.69513
37.5278	-1.96423	-4.57745
37.5849	-2.21793	-4.44169
37.642	-2.46289	-4.2884
37.6991	-2.69812	-4.11817
37.7562	-2.92269	-3.93169
37.8134	-3.13573	-3.72969
37.8705	-3.33639	-3.51297
37.9276	-3.52388	-3.28237
37.9847	-3.69746	-3.03882
38.0418	-3.85644	-2.78327
38.099	-4.00019	-2.51673
38.1561	-4.12816	-2.24026
38.2132	-4.23982	-1.95494
38.2703	-4.33475	-1.6619
38.3274	-4.41257	-1.36231
38.3846	-4.47296	-1.05733
38.4417	-4.5157	-0.748183
38.4988	-4.54061	-0.43608
38.5559	-4.54759	-0.122256
38.613	-4.53662	0.192051
38.6701	-4.50774	0.505599
38.7273	-4.46106	0.817152
38.7844	-4.39678	1.12548
38.8415	-4.31513	1.42936
38.8986	-4.21645	1.7276
38.9557	-4.10112	2.01902
39.0129	-3.96961	2.30247
39.07	-3.82242	2.57683
39.1271	-3.66014	2.84102
39.1842	-3.48341	3.09399
39.2413	-3.29293	3.33474
39.2985	-3.08945	3.56234
39.3556	-2.87378	3.77586
39.4127	-2.64675	3.97448
39.4698	-2.40928	4.15742
39.5269	-2.1623	4.32393
39.5841	-1.90678	4.47338
39.6412	-1.64373	4.60517
39.6983	-1.3742	4.71877
39.7554	-1.09924	4.81375
39.8125	-0.819937	4.88973
39.8697	-0.5374	4.9464
39.9268	-0.252741	4.98354
39.9839	0.032916	5.00101
40.041	0.318443	4.99873
40.0981	0.602713	4.97672
40.1553	0.884603	4.93507
40.2124	1.163	4.87393
40.2695	1.43681	4.79355
40.3266	1.70494	4.69424
40.3837	1.96635	4.5764
40.4409	2.21999	4.4405
40.498	2.46486	4.28706
40.5551	2.70001	4.11671
40.6122	2.9245	3.93009
40.6693	3.13744	3.72797
40.7265	3.33799	3.51112
40.7836	3.52537	3.28042
40.8407	3.69883	3.03676
40.8978	3.85768	2.78112
40.9549	4.00131	2.51449
41.0121	4.12914	2.23794
41.0692	4.24067	1.95256
41.1263	4.33546	1.65946
41.1834	4.41313	1.35982
41.2405	4.47338	1.0548
41.2977	4.51597	0.745625
41.3548	4.54074	0.433504
41.4119	4.54757	0.119671
41.469	4.53645	-0.194635
41.5261	4.50743	-0.508172
41.5833	4.46061	-0.819703
41.6404	4.39617	-1.128
41.6975	4.31439	-1.43184
41.7546	4.21557	-1.73003
41.8117	4.10011	-2.02139
41.8689	3.96846	-2.30477
41.926	3.82114	-2.57905
41.9831	3.65874	-2.84315
42.0402	3.4819	-3.09602
42.0973	3.29131	-3.33667
42.1545	3.08773	-3.56415
42.2116	2.87195	-3.77756
42.2687	2.64484	-3.97605
42.3258	2.40729	-4.15885
42.3829	2.16023	-4.32523
42.4401	1.90465	-4.47454
42.4972	1.64154	-4.60618
42.5543	1.37196	-4.71963
42.6114	1.09696	-4.81446
42.6685	0.817625	-4.89027
42.7257	0.535065	-4.94678
42.7828	0.250393	-4.98376
42.8399	-0.0352671	-5.00107
42.897	-0.320788	-4.99863
42.9541	-0.605043	-4.97646
43.0113	-0.886909	-4.93464
43.0684	-1.16527	-4.87334
43.1255	-1.43904	-4.79281
43.1826	-1.70712	-4.69335
43.2397	-1.96847	-4.57536
43.2969	-2.22204	-4.43931
43.354	-2.46684	-4.28573
43.4111	-2.7019	-4.11524
43.4682	-2.9263	-3.92849
43.5253	-3.13914	-3.72624
43.5825	-3.33959	-3.50928
43.6396	-3.52685	-3.27847
43.6967	-3.70019	-3.03471
43.7538	-3.85893	-2.77897
43.8109	-4.00243	-2.51226
43.8681	-4.13013	-2.23563
43.9252	-4.24152	-1.95018
43.9823	-4.33617	-1.65702
44.0394	-4.4137	-1.35733
44.0965	-4.47381	-1.05228
44.1537	-4.51625	-0.743068
44.2108	-4.54087	-0.430927
44.2679	-4.54755	-0.117085
44.325	-4.53629	0.197219
44.3821	-4.50711	0.510745
44.4393	-4.46015	0.822254
44.4964	-4.39557	1.13052
44.5535	-4.31364	1.43432
44.6106	-4.21469	1.73246
44.6677	-4.09909	2.02375
44.7249	-3.96731	2.30706
44.782	-3.81987	2.58126
44.8391	-3.65735	2.84527
44.8962	-3.48039	3.09805
44.9533	-3.28969	3.3386
45.0105	-3.086	3.56597
45.0676	-2.87013	3.77925
45.1247	-2.64293	3.97762
45.1818	-2.40529	4.16029
45.2389	-2.15816	4.32653
45.2961	-1.90251	4.47569
45.3532	-1.63935	4.60719
45.4103	-1.36972	4.72049
45.4674	-1.09467	4.81516
45.5245	-0.815312	4.89082
45.5817	-0.53273	4.94717
45.6388	-0.248046	4.98399
45.6959	0.0376182	5.00113
45.753	0.323134	4.99853
45.8101	0.607373	4.9762
45.8673	0.889215	4.93422
45.9244	1.16755	4.87276
45.9815	1.44127	4.79206
46.0386	1.7093	4.69245
46.0957	1.97058	4.57431
46.1529	2.22409	4.43812
46.21	2.46881	4.2844
46.2671	2.70379	4.11376
46.3242	2.92809	3.92689
46.3813	3.14084	3.72452
46.4385	3.34118	3.50744
46.4956	3.52834	3.27651
46.5527	3.70156	3.03265
46.6098	3.86017	2.77682
46.6669	4.00354	2.51002
46.7241	4.13111	2.23332
46.7812	4.24237	1.94779
46.8383	4.33688	1.65458
46.8954	4.41427	1.35484
46.9525	4.47423	1.04975
47.0097	4.51653	0.74051
47.0668	4.54099	0.42835
47.1239	4.54753	0.114499
47.181	4.53612	-0.199804
47.2381	4.5068	-0.513318
47.2952	4.45969	-0.824805
47.3524	4.39497	-1.13304
47.4095	4.3129	-1.4368
47.4666	4.2138	-1.73488
47.5237	4.09807	-2.02612
47.5808	3.96616	-2.30936
47.638	3.81859	-2.58348
47.6951	3.65595	-2.8474
47.7522	3.47887	-3.10008
47.8093	3.28806	-3.34052
47.8664	3.08427	-3.56778
47.9236	2.86831	-3.78095
47.9807	2.64101	-3.97919
48.0378	2.4033	-4.16173
48.0949	2.15609	-4.32783
48.152	1.90038	-4.47685
48.2092	1.63716	-4.60819
48.2663	1.36747	-4.72134
48.3234	1.09239	-4.81586
48.3805	0.812998	-4.89136
48.4376	0.530395	-4.94755
48.4948	0.245698	-4.98421
48.5519	-0.0399693	-5.00119
48.609	-0.325479	-4.99843
48.6661	-0.609703	-4.97593
48.7232	-0.891521	-4.93379
48.7804	-1.16982	-4.87217
48.8375	-1.4435	-4.79132
48.8946	-1.71148	-4.69155
48.9517	-1.9727	-4.57326
49.0088	-2.22614	-4.43692
49.066	-2.47079	-4.28306
49.1231	-2.70568	-4.11229
49.1802	-2.92989	-3.92529
49.2373	-3.14254	-3.72279
49.2944	-3.34278	-3.50559
49.3516	-3.52982	-3.27456
49.4087	-3.70293	-3.03059
49.4658	-3.86142	-2.77467
49.5229	-4.00466	-2.50778
49.58	-4.13209	-2.231
49.6372	-4.24322	-1.94541
49.6943	-4.33759	-1.65214
49.7514	-4.41483	-1.35235
49.8085	-4.47465	-1.04722
49.8656	-4.5168	-0.737952
49.9228	-4.54112	-0.425774
49.9799	-4.54751	-0.111914
50.037	-4.53595	0.202388
50.0941	-4.50649	0.51589
50.1512	-4.45923	0.827356
50.2084	-4.39436	1.13556
